id,x_survey,y_survey,E,N,lon,lat
R_2_233,589.25565098879,11430.0929700618,824743.337650694,487337.975626674,-72.0742976794194,4.40324961499243
R_2_234,589.25565098879,11479.1491630663,824743.337650694,487387.031819678,-72.0742959466558,4.40369283316446
R_2_235,589.25565098879,11528.2053560709,824743.337650694,487436.088012683,-72.0742942137162,4.40413605133053
R_2_236,589.25565098879,11577.2615490754,824743.337650694,487485.144205688,-72.0742924806004,4.40457926949065
R_2_237,589.25565098879,11626.31774208,824743.337650694,487534.200398692,-72.0742907473085,4.40502248764481
R_2_238,589.25565098879,11675.3739350845,824743.337650694,487583.256591697,-72.0742890138405,4.40546570579303
R_2_239,589.25565098879,11724.4301280891,824743.337650694,487632.312784701,-72.0742872801964,4.40590892393528
R_2_240,589.25565098879,11773.4863210937,824743.337650694,487681.368977706,-72.0742855463762,4.40635214207159
R_2_241,589.25565098879,11822.5425140982,824743.337650694,487730.42517071,-72.0742838123798,4.40679536020193
R_2_242,589.25565098879,11871.5987071028,824743.337650694,487779.481363715,-72.0742820782074,4.40723857832632
R_2_243,589.25565098879,11920.6549001073,824743.337650694,487828.537556719,-72.0742803438588,4.40768179644475
R_2_244,589.25565098879,11969.7110931119,824743.337650694,487877.593749724,-72.0742786093341,4.40812501455723
R_2_245,589.25565098879,12018.7672861164,824743.337650694,487926.649942729,-72.0742768746333,4.40856823266375
R_2_246,589.25565098879,12067.823479121,824743.337650694,487975.706135733,-72.0742751397563,4.40901145076431
R_2_247,589.25565098879,12116.8796721256,824743.337650694,488024.762328738,-72.0742734047033,4.40945466885891
R_2_248,589.25565098879,12165.9358651301,824743.337650694,488073.818521742,-72.0742716694741,4.40989788694755
R_2_249,589.25565098879,12214.9920581347,824743.337650694,488122.874714747,-72.0742699340688,4.41034110503023
R_2_250,589.25565098879,12264.0482511392,824743.337650694,488171.930907751,-72.0742681984874,4.41078432310695
R_2_251,589.25565098879,12313.1044441438,824743.337650694,488220.987100756,-72.0742664627299,4.41122754117771
R_2_252,589.25565098879,12362.1606371483,824743.337650694,488270.043293761,-72.0742647267962,4.4116707592425
R_2_253,589.25565098879,12411.2168301529,824743.337650694,488319.099486765,-72.0742629906864,4.41211397730134
R_2_254,589.25565098879,12460.2730231574,824743.337650694,488368.15567977,-72.0742612544005,4.4125571953542
R_2_255,589.25565098879,12509.329216162,824743.337650694,488417.211872774,-72.0742595179385,4.41300041340111
R_2_256,589.25565098879,12558.3854091666,824743.337650694,488466.268065779,-72.0742577813003,4.41344363144205
R_2_257,589.25565098879,12607.4416021711,824743.337650694,488515.324258783,-72.074256044486,4.41388684947702
R_2_258,589.25565098879,12656.4977951757,824743.337650694,488564.380451788,-72.0742543074956,4.41433006750603
R_2_259,589.25565098879,12705.5539881802,824743.337650694,488613.436644792,-72.0742525703291,4.41477328552908
R_2_260,589.25565098879,12754.6101811848,824743.337650694,488662.492837797,-72.0742508329864,4.41521650354615
R_2_261,589.25565098879,12803.6663741893,824743.337650694,488711.549030802,-72.0742490954676,4.41565972155726
R_2_262,589.25565098879,12852.7225671939,824743.337650694,488760.605223806,-72.0742473577727,4.4161029395624
R_2_263,589.25565098879,12901.7787601985,824743.337650694,488809.661416811,-72.0742456199017,4.41654615756157
R_2_264,589.25565098879,12950.834953203,824743.337650694,488858.717609815,-72.0742438818545,4.41698937555478
R_2_265,589.25565098879,12999.8911462076,824743.337650694,488907.77380282,-72.0742421436312,4.41743259354201
R_2_266,589.25565098879,13048.9473392121,824743.337650694,488956.829995824,-72.0742404052318,4.41787581152327
R_2_267,589.25565098879,13098.0035322167,824743.337650694,489005.886188829,-72.0742386666562,4.41831902949856
R_2_268,589.25565098879,13147.0597252212,824743.337650694,489054.942381833,-72.0742369279045,4.41876224746788
R_2_269,589.25565098879,13196.1159182258,824743.337650694,489103.998574838,-72.0742351889767,4.41920546543123
R_2_270,589.25565098879,13245.1721112304,824743.337650694,489153.054767843,-72.0742334498728,4.4196486833886
R_2_271,589.25565098879,13294.2283042349,824743.337650694,489202.110960847,-72.0742317105927,4.42009190134
R_2_272,589.25565098879,13343.2844972395,824743.337650694,489251.167153852,-72.0742299711365,4.42053511928543
R_2_273,589.25565098879,13392.340690244,824743.337650694,489300.223346856,-72.0742282315041,4.42097833722488
R_2_274,589.25565098879,13441.3968832486,824743.337650694,489349.279539861,-72.0742264916956,4.42142155515835
R_2_275,589.25565098879,13490.4530762531,824743.337650694,489398.335732865,-72.074224751711,4.42186477308585
R_2_276,589.25565098879,13539.5092692577,824743.337650694,489447.39192587,-72.0742230115503,4.42230799100738
R_2_277,589.25565098879,13588.5654622623,824743.337650694,489496.448118874,-72.0742212712134,4.42275120892292
R_2_278,589.25565098879,13637.6216552668,824743.337650694,489545.504311879,-72.0742195307004,4.42319442683249
R_2_279,589.25565098879,13686.6778482714,824743.337650694,489594.560504884,-72.0742177900112,4.42363764473608
R_2_280,589.25565098879,13735.7340412759,824743.337650694,489643.616697888,-72.0742160491459,4.42408086263369
R_2_281,589.25565098879,13784.7902342805,824743.337650694,489692.672890893,-72.0742143081045,4.42452408052533
R_2_282,589.25565098879,13833.846427285,824743.337650694,489741.729083897,-72.0742125668869,4.42496729841098
R_2_283,589.25565098879,13882.9026202896,824743.337650694,489790.785276902,-72.0742108254932,4.42541051629065
R_2_284,589.25565098879,13931.9588132942,824743.337650694,489839.841469906,-72.0742090839233,4.42585373416434
R_2_285,589.25565098879,13981.0150062987,824743.337650694,489888.897662911,-72.0742073421773,4.42629695203205
R_2_286,589.25565098879,14030.0711993033,824743.337650694,489937.953855915,-72.0742056002552,4.42674016989377
R_2_287,589.25565098879,14079.1273923078,824743.337650694,489987.01004892,-72.074203858157,4.42718338774952
R_2_288,589.25565098879,14128.1835853124,824743.337650694,490036.066241925,-72.0742021158826,4.42762660559928
R_2_289,589.25565098879,14177.2397783169,824743.337650694,490085.122434929,-72.074200373432,4.42806982344305
R_2_290,589.25565098879,14226.2959713215,824743.337650694,490134.178627934,-72.0741986308053,4.42851304128084
R_2_291,589.25565098879,14275.3521643261,824743.337650694,490183.234820938,-72.0741968880025,4.42895625911265
R_2_292,589.25565098879,14324.4083573306,824743.337650694,490232.291013943,-72.0741951450235,4.42939947693847
R_2_293,589.25565098879,14373.4645503352,824743.337650694,490281.347206947,-72.0741934018684,4.4298426947583
R_2_294,589.25565098879,14422.5207433397,824743.337650694,490330.403399952,-72.0741916585371,4.43028591257214
R_2_295,589.25565098879,14471.5769363443,824743.337650694,490379.459592956,-72.0741899150297,4.43072913038
R_3_0,883.883476483184,0,825037.965476188,475907.882656612,-72.0720449296024,4.29996941606594
R_3_1,883.883476483184,49.0561930045569,825037.965476188,475956.938849617,-72.0720432363312,4.30041263455299
R_3_2,883.883476483184,98.1123860091138,825037.965476188,476005.995042621,-72.0720415428838,4.30085585303422
R_3_3,883.883476483184,147.168579013671,825037.965476188,476055.051235626,-72.0720398492603,4.30129907150964
R_3_4,883.883476483184,196.224772018228,825037.965476188,476104.10742863,-72.0720381554607,4.30174228997925
R_3_5,883.883476483184,245.280965022784,825037.965476188,476153.163621635,-72.0720364614848,4.30218550844304
R_3_6,883.883476483184,294.337158027341,825037.965476188,476202.219814639,-72.0720347673329,4.30262872690101
R_3_7,883.883476483184,343.393351031898,825037.965476188,476251.276007644,-72.0720330730047,4.30307194535316
R_3_8,883.883476483184,392.449544036455,825037.965476188,476300.332200649,-72.0720313785004,4.3035151637995
R_3_9,883.883476483184,441.505737041012,825037.965476188,476349.388393653,-72.07202968382,4.30395838224001
R_3_10,883.883476483184,490.561930045569,825037.965476188,476398.444586658,-72.0720279889634,4.30440160067471
R_3_11,883.883476483184,539.618123050126,825037.965476188,476447.500779662,-72.0720262939306,4.30484481910359
R_3_12,883.883476483184,588.674316054683,825037.965476188,476496.556972667,-72.0720245987217,4.30528803752665
R_3_13,883.883476483184,637.73050905924,825037.965476188,476545.613165671,-72.0720229033366,4.30573125594388
R_3_14,883.883476483184,686.786702063796,825037.965476188,476594.669358676,-72.0720212077754,4.3061744743553
R_3_15,883.883476483184,735.842895068353,825037.965476188,476643.725551681,-72.072019512038,4.30661769276089
R_3_16,883.883476483184,784.89908807291,825037.965476188,476692.781744685,-72.0720178161244,4.30706091116066
R_3_17,883.883476483184,833.955281077467,825037.965476188,476741.83793769,-72.0720161200347,4.30750412955461
R_3_18,883.883476483184,883.011474082024,825037.965476188,476790.894130694,-72.0720144237688,4.30794734794273
R_3_19,883.883476483184,932.067667086581,825037.965476188,476839.950323699,-72.0720127273268,4.30839056632503
R_3_20,883.883476483184,981.123860091138,825037.965476188,476889.006516703,-72.0720110307085,4.30883378470151
R_3_21,883.883476483184,1030.18005309569,825037.965476188,476938.062709708,-72.0720093339142,4.30927700307215
R_3_22,883.883476483184,1079.23624610025,825037.965476188,476987.118902712,-72.0720076369436,4.30972022143698
R_3_23,883.883476483184,1128.29243910481,825037.965476188,477036.175095717,-72.0720059397969,4.31016343979597
R_3_24,883.883476483184,1177.34863210937,825037.965476188,477085.231288722,-72.0720042424741,4.31060665814914
R_3_25,883.883476483184,1226.40482511392,825037.965476188,477134.287481726,-72.072002544975,4.31104987649648
R_3_26,883.883476483184,1275.46101811848,825037.965476188,477183.343674731,-72.0720008472998,4.31149309483799
R_3_27,883.883476483184,1324.51721112304,825037.965476188,477232.399867735,-72.0719991494485,4.31193631317367
R_3_28,883.883476483184,1373.57340412759,825037.965476188,477281.45606074,-72.0719974514209,4.31237953150352
R_3_29,883.883476483184,1422.62959713215,825037.965476188,477330.512253744,-72.0719957532172,4.31282274982754
R_3_30,883.883476483184,1471.68579013671,825037.965476188,477379.568446749,-72.0719940548374,4.31326596814573
R_3_31,883.883476483184,1520.74198314126,825037.965476188,477428.624639753,-72.0719923562813,4.31370918645809
R_3_32,883.883476483184,1569.79817614582,825037.965476188,477477.680832758,-72.0719906575491,4.31415240476461
R_3_33,883.883476483184,1618.85436915038,825037.965476188,477526.737025763,-72.0719889586408,4.31459562306531
R_3_34,883.883476483184,1667.91056215493,825037.965476188,477575.793218767,-72.0719872595562,4.31503884136017
R_3_35,883.883476483184,1716.96675515949,825037.965476188,477624.849411772,-72.0719855602955,4.31548205964919
R_3_36,883.883476483184,1766.02294816405,825037.965476188,477673.905604776,-72.0719838608586,4.31592527793238
R_3_37,883.883476483184,1815.0791411686,825037.965476188,477722.961797781,-72.0719821612456,4.31636849620974
R_3_38,883.883476483184,1864.13533417316,825037.965476188,477772.017990785,-72.0719804614563,4.31681171448126
R_3_39,883.883476483184,1913.19152717772,825037.965476188,477821.07418379,-72.0719787614909,4.31725493274694
R_3_40,883.883476483184,1962.24772018228,825037.965476188,477870.130376794,-72.0719770613494,4.31769815100679
R_3_41,883.883476483184,2011.30391318683,825037.965476188,477919.186569799,-72.0719753610316,4.3181413692608
R_3_42,883.883476483184,2060.36010619139,825037.965476188,477968.242762804,-72.0719736605377,4.31858458750897
R_3_43,883.883476483184,2109.41629919595,825037.965476188,478017.298955808,-72.0719719598676,4.3190278057513
R_3_44,883.883476483184,2158.4724922005,825037.965476188,478066.355148813,-72.0719702590213,4.31947102398779
R_3_45,883.883476483184,2207.52868520506,825037.965476188,478115.411341817,-72.0719685579989,4.31991424221844
R_3_46,883.883476483184,2256.58487820962,825037.965476188,478164.467534822,-72.0719668568003,4.32035746044325
R_3_47,883.883476483184,2305.64107121417,825037.965476188,478213.523727826,-72.0719651554255,4.32080067866222
R_3_48,883.883476483184,2354.69726421873,825037.965476188,478262.579920831,-72.0719634538745,4.32124389687535
R_3_49,883.883476483184,2403.75345722329,825037.965476188,478311.636113835,-72.0719617521474,4.32168711508264
R_3_50,883.883476483184,2452.80965022784,825037.965476188,478360.69230684,-72.071960050244,4.32213033328408
R_3_51,883.883476483184,2501.8658432324,825037.965476188,478409.748499845,-72.0719583481645,4.32257355147968
R_3_52,883.883476483184,2550.92203623696,825037.965476188,478458.804692849,-72.0719566459088,4.32301676966944
R_3_53,883.883476483184,2599.97822924152,825037.965476188,478507.860885854,-72.0719549434769,4.32345998785335
R_3_54,883.883476483184,2649.03442224607,825037.965476188,478556.917078858,-72.0719532408689,4.32390320603141
R_3_55,883.883476483184,2698.09061525063,825037.965476188,478605.973271863,-72.0719515380847,4.32434642420363
R_3_56,883.883476483184,2747.14680825519,825037.965476188,478655.029464867,-72.0719498351243,4.32478964237
R_3_57,883.883476483184,2796.20300125974,825037.965476188,478704.085657872,-72.0719481319877,4.32523286053053
R_3_58,883.883476483184,2845.2591942643,825037.965476188,478753.141850876,-72.0719464286749,4.32567607868521
R_3_59,883.883476483184,2894.31538726886,825037.965476188,478802.198043881,-72.0719447251859,4.32611929683404
R_3_60,883.883476483184,2943.37158027341,825037.965476188,478851.254236886,-72.0719430215208,4.32656251497702
R_3_61,883.883476483184,2992.42777327797,825037.965476188,478900.31042989,-72.0719413176795,4.32700573311415
R_3_62,883.883476483184,3041.48396628253,825037.965476188,478949.366622895,-72.071939613662,4.32744895124543
R_3_63,883.883476483184,3090.54015928708,825037.965476188,478998.422815899,-72.0719379094683,4.32789216937086
R_3_64,883.883476483184,3139.59635229164,825037.965476188,479047.479008904,-72.0719362050984,4.32833538749044
R_3_65,883.883476483184,3188.6525452962,825037.965476188,479096.535201908,-72.0719345005523,4.32877860560416
R_3_66,883.883476483184,3237.70873830075,825037.965476188,479145.591394913,-72.0719327958301,4.32922182371204
R_3_67,883.883476483184,3286.76493130531,825037.965476188,479194.647587917,-72.0719310909317,4.32966504181406
R_3_68,883.883476483184,3335.82112430987,825037.965476188,479243.703780922,-72.071929385857,4.33010825991022
R_3_69,883.883476483184,3384.87731731443,825037.965476188,479292.759973927,-72.0719276806062,4.33055147800054
R_3_70,883.883476483184,3433.93351031898,825037.965476188,479341.816166931,-72.0719259751792,4.33099469608499
R_3_71,883.883476483184,3482.98970332354,825037.965476188,479390.872359936,-72.071924269576,4.3314379141636
R_3_72,883.883476483184,3532.0458963281,825037.965476188,479439.92855294,-72.0719225637967,4.33188113223634
R_3_73,883.883476483184,3581.10208933265,825037.965476188,479488.984745945,-72.0719208578411,4.33232435030323
R_3_74,883.883476483184,3630.15828233721,825037.965476188,479538.040938949,-72.0719191517094,4.33276756836427
R_3_75,883.883476483184,3679.21447534177,825037.965476188,479587.097131954,-72.0719174454014,4.33321078641944
R_3_76,883.883476483184,3728.27066834632,825037.965476188,479636.153324959,-72.0719157389173,4.33365400446875
R_3_77,883.883476483184,3777.32686135088,825037.965476188,479685.209517963,-72.0719140322569,4.33409722251221
R_3_78,883.883476483184,3826.38305435544,825037.965476188,479734.265710968,-72.0719123254204,4.33454044054981
R_3_79,883.883476483184,3875.43924735999,825037.965476188,479783.321903972,-72.0719106184077,4.33498365858155
R_3_80,883.883476483184,3924.49544036455,825037.965476188,479832.378096977,-72.0719089112188,4.33542687660742
R_3_81,883.883476483184,3973.55163336911,825037.965476188,479881.434289981,-72.0719072038537,4.33587009462744
R_3_82,883.883476483184,4022.60782637367,825037.965476188,479930.490482986,-72.0719054963124,4.33631331264159
R_3_83,883.883476483184,4071.66401937822,825037.965476188,479979.54667599,-72.0719037885949,4.33675653064988
R_3_84,883.883476483184,4120.72021238278,825037.965476188,480028.602868995,-72.0719020807012,4.3371997486523
R_3_85,883.883476483184,4169.77640538734,825037.965476188,480077.659061999,-72.0719003726313,4.33764296664887
R_3_86,883.883476483184,4218.83259839189,825037.965476188,480126.715255004,-72.0718986643853,4.33808618463957
R_3_87,883.883476483184,4267.88879139645,825037.965476188,480175.771448009,-72.071896955963,4.3385294026244
R_3_88,883.883476483184,4316.94498440101,825037.965476188,480224.827641013,-72.0718952473645,4.33897262060337
R_3_89,883.883476483184,4366.00117740556,825037.965476188,480273.883834018,-72.0718935385899,4.33941583857647
R_3_90,883.883476483184,4415.05737041012,825037.965476188,480322.940027022,-72.071891829639,4.3398590565437
R_3_91,883.883476483184,4464.11356341468,825037.965476188,480371.996220027,-72.0718901205119,4.34030227450507
R_3_92,883.883476483184,4513.16975641923,825037.965476188,480421.052413031,-72.0718884112087,4.34074549246057
R_3_93,883.883476483184,4562.22594942379,825037.965476188,480470.108606036,-72.0718867017292,4.3411887104102
R_3_94,883.883476483184,4611.28214242835,825037.965476188,480519.164799041,-72.0718849920735,4.34163192835396
R_3_95,883.883476483184,4660.3383354329,825037.965476188,480568.220992045,-72.0718832822417,4.34207514629185
R_3_96,883.883476483184,4709.39452843746,825037.965476188,480617.27718505,-72.0718815722336,4.34251836422387
R_3_97,883.883476483184,4758.45072144202,825037.965476188,480666.333378054,-72.0718798620493,4.34296158215002
R_3_98,883.883476483184,4807.50691444658,825037.965476188,480715.389571059,-72.0718781516889,4.3434048000703
R_3_99,883.883476483184,4856.56310745113,825037.965476188,480764.445764063,-72.0718764411522,4.34384801798471
R_3_100,883.883476483184,4905.61930045569,825037.965476188,480813.501957068,-72.0718747304393,4.34429123589324
R_3_101,883.883476483184,4954.67549346025,825037.965476188,480862.558150072,-72.0718730195502,4.3447344537959
R_3_102,883.883476483184,5003.7316864648,825037.965476188,480911.614343077,-72.0718713084849,4.34517767169268
R_3_103,883.883476483184,5052.78787946936,825037.965476188,480960.670536082,-72.0718695972434,4.34562088958359
R_3_104,883.883476483184,5101.84407247392,825037.965476188,481009.726729086,-72.0718678858258,4.34606410746863
R_3_105,883.883476483184,5150.90026547847,825037.965476188,481058.782922091,-72.0718661742319,4.34650732534779
R_3_106,883.883476483184,5199.95645848303,825037.965476188,481107.839115095,-72.0718644624617,4.34695054322107
R_3_107,883.883476483184,5249.01265148759,825037.965476188,481156.8953081,-72.0718627505154,4.34739376108848
R_3_108,883.883476483184,5298.06884449214,825037.965476188,481205.951501104,-72.0718610383929,4.34783697895001
R_3_109,883.883476483184,5347.1250374967,825037.965476188,481255.007694109,-72.0718593260942,4.34828019680566
R_3_110,883.883476483184,5396.18123050126,825037.965476188,481304.063887113,-72.0718576136192,4.34872341465543
R_3_111,883.883476483184,5445.23742350582,825037.965476188,481353.120080118,-72.0718559009681,4.34916663249933
R_3_112,883.883476483184,5494.29361651037,825037.965476188,481402.176273123,-72.0718541881407,4.34960985033734
R_3_113,883.883476483184,5543.34980951493,825037.965476188,481451.232466127,-72.0718524751372,4.35005306816947
R_3_114,883.883476483184,5592.40600251948,825037.965476188,481500.288659132,-72.0718507619574,4.35049628599572
R_3_115,883.883476483184,5641.46219552404,825037.965476188,481549.344852136,-72.0718490486014,4.35093950381609
R_3_116,883.883476483184,5690.5183885286,825037.965476188,481598.401045141,-72.0718473350692,4.35138272163058
R_3_117,883.883476483184,5739.57458153316,825037.965476188,481647.457238145,-72.0718456213608,4.35182593943919
R_3_118,883.883476483184,5788.63077453771,825037.965476188,481696.51343115,-72.0718439074762,4.3522691572419
R_3_119,883.883476483184,5837.68696754227,825037.965476188,481745.569624154,-72.0718421934153,4.35271237503874
R_3_120,883.883476483184,5886.74316054683,825037.965476188,481794.625817159,-72.0718404791783,4.35315559282969
R_3_121,883.883476483184,5935.79935355138,825037.965476188,481843.682010164,-72.071838764765,4.35359881061476
R_3_122,883.883476483184,5984.85554655594,825037.965476188,481892.738203168,-72.0718370501755,4.35404202839394
R_3_123,883.883476483184,6033.9117395605,825037.965476188,481941.794396173,-72.0718353354098,4.35448524616723
R_3_124,883.883476483184,6082.96793256505,825037.965476188,481990.850589177,-72.0718336204679,4.35492846393464
R_3_125,883.883476483184,6132.02412556961,825037.965476188,482039.906782182,-72.0718319053498,4.35537168169616
R_3_126,883.883476483184,6181.08031857417,825037.965476188,482088.962975186,-72.0718301900554,4.35581489945179
R_3_127,883.883476483184,6230.13651157873,825037.965476188,482138.019168191,-72.0718284745849,4.35625811720153
R_3_128,883.883476483184,6279.19270458328,825037.965476188,482187.075361196,-72.0718267589381,4.35670133494539
R_3_129,883.883476483184,6328.24889758784,825037.965476188,482236.1315542,-72.0718250431151,4.35714455268335
R_3_130,883.883476483184,6377.3050905924,825037.965476188,482285.187747205,-72.0718233271159,4.35758777041542
R_3_131,883.883476483184,6426.36128359695,825037.965476188,482334.243940209,-72.0718216109404,4.3580309881416
R_3_132,883.883476483184,6475.41747660151,825037.965476188,482383.300133214,-72.0718198945888,4.35847420586189
R_3_133,883.883476483184,6524.47366960607,825037.965476188,482432.356326218,-72.0718181780609,4.35891742357629
R_3_134,883.883476483184,6573.52986261062,825037.965476188,482481.412519223,-72.0718164613568,4.35936064128479
R_3_135,883.883476483184,6622.58605561518,825037.965476188,482530.468712227,-72.0718147444765,4.3598038589874
R_3_136,883.883476483184,6671.64224861974,825037.965476188,482579.524905232,-72.07181302742,4.36024707668411
R_3_137,883.883476483184,6720.69844162429,825037.965476188,482628.581098236,-72.0718113101872,4.36069029437493
R_3_138,883.883476483184,6769.75463462885,825037.965476188,482677.637291241,-72.0718095927782,4.36113351205986
R_3_139,883.883476483184,6818.81082763341,825037.965476188,482726.693484246,-72.071807875193,4.36157672973889
R_3_140,883.883476483184,6867.86702063796,825037.965476188,482775.74967725,-72.0718061574316,4.36201994741202
R_3_141,883.883476483184,6916.92321364252,825037.965476188,482824.805870255,-72.0718044394939,4.36246316507925
R_3_142,883.883476483184,6965.97940664708,825037.965476188,482873.862063259,-72.07180272138,4.36290638274059
R_3_143,883.883476483184,7015.03559965164,825037.965476188,482922.918256264,-72.0718010030899,4.36334960039603
R_3_144,883.883476483184,7064.09179265619,825037.965476188,482971.974449268,-72.0717992846236,4.36379281804557
R_3_145,883.883476483184,7113.14798566075,825037.965476188,483021.030642273,-72.071797565981,4.36423603568921
R_3_146,883.883476483184,7162.20417866531,825037.965476188,483070.086835278,-72.0717958471623,4.36467925332695
R_3_147,883.883476483184,7211.26037166986,825037.965476188,483119.143028282,-72.0717941281672,4.36512247095879
R_3_148,883.883476483184,7260.31656467442,825037.965476188,483168.199221287,-72.071792408996,4.36556568858473
R_3_149,883.883476483184,7309.37275767898,825037.965476188,483217.255414291,-72.0717906896485,4.36600890620476
R_3_150,883.883476483184,7358.42895068353,825037.965476188,483266.311607296,-72.0717889701248,4.36645212381889
R_3_151,883.883476483184,7407.48514368809,825037.965476188,483315.3678003,-72.0717872504249,4.36689534142712
R_3_152,883.883476483184,7456.54133669265,825037.965476188,483364.423993305,-72.0717855305488,4.36733855902945
R_3_153,883.883476483184,7505.5975296972,825037.965476188,483413.480186309,-72.0717838104964,4.36778177662587
R_3_154,883.883476483184,7554.65372270176,825037.965476188,483462.536379314,-72.0717820902677,4.36822499421639
R_3_155,883.883476483184,7603.70991570632,825037.965476188,483511.592572318,-72.0717803698629,4.368668211801
R_3_156,883.883476483184,7652.76610871088,825037.965476188,483560.648765323,-72.0717786492818,4.3691114293797
R_3_157,883.883476483184,7701.82230171543,825037.965476188,483609.704958328,-72.0717769285245,4.3695546469525
R_3_158,883.883476483184,7750.87849471999,825037.965476188,483658.761151332,-72.0717752075909,4.36999786451939
R_3_159,883.883476483184,7799.93468772455,825037.965476188,483707.817344337,-72.0717734864812,4.37044108208038
R_3_160,883.883476483184,7848.9908807291,825037.965476188,483756.873537341,-72.0717717651952,4.37088429963545
R_3_161,883.883476483184,7898.04707373366,825037.965476188,483805.929730346,-72.0717700437329,4.37132751718461
R_3_162,883.883476483184,7947.10326673822,825037.965476188,483854.98592335,-72.0717683220944,4.37177073472787
R_3_163,883.883476483184,7996.15945974277,825037.965476188,483904.042116355,-72.0717666002797,4.37221395226521
R_3_164,883.883476483184,8045.21565274733,825037.965476188,483953.09830936,-72.0717648782887,4.37265716979665
R_3_165,883.883476483184,8094.27184575189,825037.965476188,484002.154502364,-72.0717631561215,4.37310038732217
R_3_166,883.883476483184,8143.32803875644,825037.965476188,484051.210695369,-72.0717614337781,4.37354360484178
R_3_167,883.883476483184,8192.384231761,825037.965476188,484100.266888373,-72.0717597112585,4.37398682235548
R_3_168,883.883476483184,8241.44042476556,825037.965476188,484149.323081378,-72.0717579885626,4.37443003986326
R_3_169,883.883476483184,8290.49661777011,825037.965476188,484198.379274382,-72.0717562656904,4.37487325736513
R_3_170,883.883476483184,8339.55281077467,825037.965476188,484247.435467387,-72.071754542642,4.37531647486109
R_3_171,883.883476483184,8388.60900377923,825037.965476188,484296.491660391,-72.0717528194174,4.37575969235113
R_3_172,883.883476483184,8437.66519678379,825037.965476188,484345.547853396,-72.0717510960165,4.37620290983525
R_3_173,883.883476483184,8486.72138978834,825037.965476188,484394.6040464,-72.0717493724394,4.37664612731346
R_3_174,883.883476483184,8535.7775827929,825037.965476188,484443.660239405,-72.0717476486861,4.37708934478575
R_3_175,883.883476483184,8584.83377579745,825037.965476188,484492.71643241,-72.0717459247565,4.37753256225213
R_3_176,883.883476483184,8633.88996880201,825037.965476188,484541.772625414,-72.0717442006507,4.37797577971258
R_3_177,883.883476483184,8682.94616180657,825037.965476188,484590.828818419,-72.0717424763686,4.37841899716712
R_3_178,883.883476483184,8732.00235481113,825037.965476188,484639.885011423,-72.0717407519103,4.37886221461574
R_3_179,883.883476483184,8781.05854781568,825037.965476188,484688.941204428,-72.0717390272757,4.37930543205844
R_3_180,883.883476483184,8830.11474082024,825037.965476188,484737.997397432,-72.0717373024649,4.37974864949521
R_3_181,883.883476483184,8879.1709338248,825037.965476188,484787.053590437,-72.0717355774779,4.38019186692607
R_3_182,883.883476483184,8928.22712682935,825037.965476188,484836.109783442,-72.0717338523146,4.38063508435101
R_3_183,883.883476483184,8977.28331983391,825037.965476188,484885.165976446,-72.0717321269751,4.38107830177002
R_3_184,883.883476483184,9026.33951283847,825037.965476188,484934.222169451,-72.0717304014593,4.38152151918311
R_3_185,883.883476483184,9075.39570584302,825037.965476188,484983.278362455,-72.0717286757673,4.38196473659027
R_3_186,883.883476483184,9124.45189884758,825037.965476188,485032.33455546,-72.071726949899,4.38240795399152
R_3_187,883.883476483184,9173.50809185214,825037.965476188,485081.390748464,-72.0717252238544,4.38285117138683
R_3_188,883.883476483184,9222.5642848567,825037.965476188,485130.446941469,-72.0717234976337,4.38329438877623
R_3_189,883.883476483184,9271.62047786125,825037.965476188,485179.503134473,-72.0717217712366,4.38373760615969
R_3_190,883.883476483184,9320.67667086581,825037.965476188,485228.559327478,-72.0717200446634,4.38418082353723
R_3_191,883.883476483184,9369.73286387037,825037.965476188,485277.615520483,-72.0717183179138,4.38462404090884
R_3_192,883.883476483184,9418.78905687492,825037.965476188,485326.671713487,-72.0717165909881,4.38506725827453
R_3_193,883.883476483184,9467.84524987948,825037.965476188,485375.727906492,-72.0717148638861,4.38551047563429
R_3_194,883.883476483184,9516.90144288404,825037.965476188,485424.784099496,-72.0717131366078,4.38595369298811
R_3_195,883.883476483184,9565.95763588859,825037.965476188,485473.840292501,-72.0717114091532,4.38639691033601
R_3_196,883.883476483184,9615.01382889315,825037.965476188,485522.896485505,-72.0717096815225,4.38684012767798
R_3_197,883.883476483184,9664.07002189771,825037.965476188,485571.95267851,-72.0717079537154,4.38728334501402
R_3_198,883.883476483184,9713.12621490226,825037.965476188,485621.008871514,-72.0717062257321,4.38772656234413
R_3_199,883.883476483184,9762.18240790682,825037.965476188,485670.065064519,-72.0717044975726,4.3881697796683
R_3_200,883.883476483184,9811.23860091138,825037.965476188,485719.121257524,-72.0717027692368,4.38861299698654
R_3_201,883.883476483184,9860.29479391594,825037.965476188,485768.177450528,-72.0717010407248,4.38905621429885
R_3_202,883.883476483184,9909.35098692049,825037.965476188,485817.233643533,-72.0716993120364,4.38949943160523
R_3_203,883.883476483184,9958.40717992505,825037.965476188,485866.289836537,-72.0716975831719,4.38994264890567
R_3_204,883.883476483184,10007.4633729296,825037.965476188,485915.346029542,-72.0716958541311,4.39038586620018
R_3_205,883.883476483184,10056.5195659342,825037.965476188,485964.402222546,-72.071694124914,4.39082908348875
