id,E,N,lon,lat
S_0_106,829354.0384581862,475907.88265661214,-72.03320051543565,4.299818881330353
S_0_107,829403.0946511935,475907.88265661214,-72.03275902036349,4.2998171590003365
S_0_108,829452.1508441969,475907.88265661214,-72.03231752546986,4.299815436414949
S_0_109,829501.2070372007,475907.88265661214,-72.03187603075477,4.299813713574193
S_0_110,829550.2632302064,475907.88265661214,-72.03143453621823,4.299811990478066
S_0_111,829599.3194232099,475907.88265661214,-72.03099304186028,4.299810267126569
S_0_112,829648.3756162156,475907.88265661226,-72.03055154768094,4.299808543519705
S_0_113,829697.4318092195,475907.88265661214,-72.03011005368026,4.299806819657471
S_0_114,829746.4880022242,475907.8826566121,-72.02966855985822,4.29980509553987
S_0_115,829795.5441952273,475907.88265661214,-72.0292270662149,4.2998033711669015
S_0_116,829844.6003882344,475907.88265661226,-72.02878557275027,4.299801646538567
S_0_117,829893.6565812386,475907.88265661214,-72.0283440794644,4.299799921654865
S_0_118,829942.712774243,475907.88265661214,-72.02790258635731,4.299798196515797
S_0_119,829991.7689672459,475907.88265661214,-72.02746109342903,4.299796471121365
S_0_120,830040.8251602519,475907.88265661226,-72.02701960067955,4.299794745471568
S_0_121,830089.881353257,475907.8826566123,-72.02657810810892,4.299793019566407
S_0_122,830138.937546261,475907.8826566121,-72.02613661571719,4.299791293405879
S_0_123,830187.9937392657,475907.88265661226,-72.02569512350436,4.299789566989993
S_0_124,830237.0499322696,475907.88265661226,-72.02525363147046,4.299787840318743
S_0_125,830286.1061252744,475907.88265661226,-72.02481213961552,4.29978611339213
S_0_126,830335.1623182788,475907.88265661226,-72.02437064793956,4.299784386210154
S_0_127,830384.2185112841,475907.88265661214,-72.0239291564426,4.299782658772816
S_0_128,830433.2747042892,475907.88265661226,-72.02348766512469,4.299780931080122
S_0_129,830482.3308972928,475907.88265661226,-72.02304617398585,4.299779203132063
S_0_130,830531.3870902976,475907.8826566121,-72.02260468302609,4.299777474928645
S_0_131,830580.4432833027,475907.88265661226,-72.02216319224544,4.299775746469871
S_0_132,830629.4994763066,475907.88265661214,-72.02172170164395,4.299774017755737
S_0_133,830678.5556693109,475907.88265661226,-72.02128021122164,4.299772288786245
S_0_134,830727.6118623154,475907.88265661226,-72.0208387209785,4.299770559561395
S_0_135,830776.6680553205,475907.88265661214,-72.0203972309146,4.299768830081187
S_0_136,830825.7242483234,475907.88265661226,-72.01995574102995,4.299767100345624
S_0_137,830874.78044133,475907.88265661197,-72.01951425132455,4.299765370354702
S_0_138,830923.8366343344,475907.8826566121,-72.01907276179847,4.299763640108428
S_0_139,830972.8928273387,475907.88265661214,-72.01863127245173,4.299761909606799
S_0_140,831021.9490203413,475907.88265661214,-72.01818978328436,4.299760178849814
S_0_141,831071.0052133476,475907.88265661214,-72.01774829429631,4.299758447837475
S_0_142,831120.0614063527,475907.88265661214,-72.0173068054877,4.299756716569784
S_0_143,831169.1175993562,475907.88265661214,-72.01686531685854,4.299754985046739
S_0_144,831218.1737923599,475907.8826566121,-72.01642382840883,4.2997532532683405
S_0_145,831267.2299853654,475907.88265661214,-72.0159823401386,4.299751521234592
S_0_146,831316.2861783712,475907.88265661226,-72.01554085204789,4.299749788945492
S_1_0,824154.0819997047,476202.5104821065,-72.07998985523338,4.302661955992228
S_1_1,824203.1381927079,476202.5104821066,-72.07954833986085,4.302660259681144
S_1_2,824252.1943857141,476202.5104821065,-72.07910682466401,4.302658563114472
S_1_3,824301.2505787174,476202.5104821065,-72.07866530964293,4.302656866292222
S_1_4,824350.3067717237,476202.5104821066,-72.07822379479757,4.30265516921439
S_1_5,824399.3629647272,476202.5104821066,-72.07778228012802,4.302653471880973
S_1_6,824448.4191577327,476202.5104821065,-72.07734076563426,4.3026517742919745
S_1_7,824497.4753507373,476202.5104821064,-72.07689925131636,4.302650076447397
S_1_8,824546.5315437411,476202.5104821066,-72.07645773717432,4.30264837834724
S_1_9,824595.5877367456,476202.5104821065,-72.07601622320817,4.3026466799915015
S_1_10,824644.6439297509,476202.5104821065,-72.07557470941794,4.302644981380185
S_1_11,824693.7001227557,476202.5104821065,-72.07513319580364,4.302643282513289
S_1_12,824742.7563157602,476202.5104821065,-72.07469168236533,4.302641583390814
S_1_13,824791.8125087644,476202.5104821065,-72.07425016910301,4.302639884012764
S_1_14,824840.8687017686,476202.5104821066,-72.07380865601672,4.302638184379136
S_1_15,824889.924894774,476202.5104821064,-72.07336714310647,4.302636484489928
S_1_16,824938.9810877782,476202.5104821065,-72.0729256303723,4.302634784345147
S_1_17,824988.0372807826,476202.5104821065,-72.07248411781423,4.30263308394479
S_1_18,825037.0934737873,476202.5104821065,-72.07204260543229,4.302631383288857
S_1_19,825086.1496667925,476202.51048210677,-72.0716010932265,4.302629682377353
S_1_20,825135.2058597954,476202.5104821066,-72.07115958119691,4.3026279812102715
S_1_21,825184.2620528005,476202.5104821066,-72.07071806934351,4.302626279787615
S_1_22,825233.3182458049,476202.5104821065,-72.07027655766636,4.302624578109385
S_1_23,825282.37443881,476202.5104821066,-72.06983504616547,4.302622876175586
S_1_24,825331.4306318148,476202.5104821067,-72.06939353484086,4.302621173986213
S_1_25,825380.4868248196,476202.5104821066,-72.06895202369256,4.302619471541269
S_1_26,825429.5430178238,476202.5104821064,-72.06851051272061,4.302617768840751
S_1_27,825478.5992108282,476202.5104821066,-72.06806900192502,4.302616065884665
S_1_28,825527.6554038326,476202.5104821065,-72.06762749130584,4.302614362673006
S_1_29,825576.711596837,476202.5104821064,-72.06718598086307,4.302612659205779
S_1_30,825625.767789842,476202.5104821064,-72.06674447059675,4.302610955482984
S_1_31,825674.8239828472,476202.5104821065,-72.06630296050689,4.30260925150462
S_1_32,825723.8801758515,476202.5104821065,-72.06586145059354,4.3026075472706875
S_1_33,825772.9363688536,476202.5104821065,-72.06541994085674,4.302605842781187
S_1_34,825821.9925618607,476202.5104821064,-72.06497843129645,4.30260413803612
S_1_35,825871.0487548644,476202.5104821065,-72.06453692191278,4.302602433035486
S_1_36,825920.1049478691,476202.5104821067,-72.06409541270568,4.302600727779289
S_1_37,825969.1611408719,476202.5104821066,-72.06365390367525,4.302599022267523
S_1_38,826018.2173338789,476202.5104821064,-72.06321239482143,4.302597316500189
S_1_39,826067.2735268829,476202.5104821066,-72.06277088614434,4.302595610477296
S_1_40,826116.3297198855,476202.5104821064,-72.06232937764396,4.302593904198835
S_1_41,826165.3859128924,476202.5104821065,-72.06188786932027,4.302592197664811
S_1_42,826214.4421058969,476202.5104821067,-72.06144636117338,4.302590490875229
S_1_43,826263.4982989001,476202.5104821065,-72.06100485320329,4.302588783830077
S_1_44,826312.5544919053,476202.5104821065,-72.06056334541,4.302587076529367
S_1_45,826361.610684911,476202.5104821065,-72.06012183779355,4.302585368973094
S_1_46,826410.6668779145,476202.5104821065,-72.05968033035398,4.302583661161262
S_1_47,826459.7230709189,476202.5104821065,-72.05923882309132,4.302581953093868
S_1_48,826508.7792639227,476202.5104821064,-72.05879731600557,4.302580244770914
S_1_49,826557.8354569289,476202.5104821065,-72.05835580909675,4.3025785361924
S_1_50,826606.8916499338,476202.5104821065,-72.05791430236494,4.302576827358328
S_1_51,826655.9478429382,476202.5104821064,-72.05747279581011,4.302575118268696
S_1_52,826705.0040359427,476202.5104821065,-72.05703128943232,4.302573408923508
S_1_53,826754.0602289471,476202.5104821065,-72.05658978323159,4.302571699322761
S_1_54,826803.1164219519,476202.5104821066,-72.05614827720792,4.30256998946646
S_1_55,826852.1726149553,476202.5104821065,-72.05570677136139,4.302568279354598
S_1_56,826901.2288079608,476202.5104821065,-72.05526526569197,4.3025665689871815
S_1_57,826950.2850009652,476202.5104821066,-72.05482376019972,4.302564858364212
S_1_58,826999.3411939689,476202.5104821064,-72.05438225488467,4.302563147485683
S_1_59,827048.3973869749,476202.5104821063,-72.05394074974681,4.302561436351601
S_1_60,827097.4535799788,476202.5104821065,-72.05349924478621,4.302559724961968
S_1_61,827146.5097729836,476202.5104821065,-72.05305774000287,4.30255801331678
S_1_62,827195.5659659882,476202.5104821065,-72.05261623539683,4.302556301416039
S_1_63,827244.6221589926,476202.5104821069,-72.0521747309681,4.302554589259749
S_1_64,827293.6783519968,476202.5104821065,-72.05173322671673,4.3025528768478996
S_1_65,827342.7345450011,476202.5104821064,-72.05129172264273,4.302551164180501
S_1_66,827391.7907380054,476202.5104821066,-72.05085021874613,4.302549451257556
S_1_67,827440.8469310089,476202.5104821065,-72.05040871502696,4.302547738079055
S_1_68,827489.9031240152,476202.5104821065,-72.04996721148522,4.3025460246450065
S_1_69,827538.9593170192,476202.5104821065,-72.04952570812098,4.302544310955409
S_1_70,827588.0155100238,476202.5104821065,-72.04908420493425,4.3025425970102615
S_1_71,827637.0717030293,476202.5104821064,-72.04864270192503,4.302540882809566
S_1_72,827686.127896034,476202.5104821065,-72.04820119909338,4.302539168353325
S_1_73,827735.1840890383,476202.5104821066,-72.04775969643931,4.302537453641537
S_1_74,827784.2402820422,476202.5104821066,-72.04731819396287,4.302535738674198
S_1_75,827833.2964750472,476202.5104821065,-72.04687669166405,4.302534023451313
S_1_76,827882.3526680521,476202.5104821066,-72.0464351895429,4.302532307972886
S_1_77,827931.4088610555,476202.5104821065,-72.04599368759945,4.302530592238909
S_1_78,827980.465054059,476202.5104821064,-72.04555218583371,4.302528876249389
S_1_79,828029.5212470656,476202.5104821067,-72.0451106842457,4.3025271600043276
S_1_80,828078.5774400698,476202.5104821065,-72.04466918283548,4.302525443503718
S_1_81,828127.6336330741,476202.5104821065,-72.04422768160305,4.302523726747568
S_1_82,828176.689826079,476202.5104821064,-72.04378618054844,4.302522009735875
S_1_83,828225.7460190833,476202.5104821065,-72.04334467967169,4.302520292468638
S_1_84,828274.8022120869,476202.5104821064,-72.04290317897282,4.302518574945861
S_1_85,828323.8584050926,476202.5104821064,-72.04246167845183,4.30251685716754
S_1_86,828372.9145980952,476202.5104821066,-72.04202017810879,4.302515139133684
S_1_87,828421.9707911018,476202.5104821065,-72.04157867794368,4.3025134208442815
S_1_88,828471.0269841054,476202.5104821064,-72.04113717795657,4.302511702299341
S_1_89,828520.0831771115,476202.5104821065,-72.04069567814746,4.3025099834988625
S_1_90,828569.139370115,476202.5104821065,-72.0402541785164,4.302508264442846
S_1_91,828618.19556312,476202.5104821066,-72.03981267906339,4.302506545131291
S_1_92,828667.2517561251,476202.5104821065,-72.03937117978846,4.3025048255641964
S_1_93,828716.3079491293,476202.5104821066,-72.03892968069167,4.302503105741568
S_1_94,828765.3641421327,476202.5104821066,-72.038488181773,4.3025013856634
S_1_95,828814.4203351378,476202.5104821066,-72.0380466830325,4.302499665329697
S_1_96,828863.4765281423,476202.5104821065,-72.03760518447021,4.3024979447404545
S_1_97,828912.5327211479,476202.5104821065,-72.03716368608612,4.302496223895681
S_1_98,828961.5889141512,476202.5104821064,-72.03672218788029,4.302494502795372
S_1_99,829010.6451071543,476202.5104821067,-72.03628068985275,4.302492781439532
S_1_100,829059.7013001615,476202.5104821064,-72.03583919200345,4.302491059828152
S_1_101,829108.7574931656,476202.5104821066,-72.03539769433252,4.302489337961245
S_1_102,829157.8136861698,476202.5104821064,-72.03495619683994,4.302487615838801
S_1_103,829206.8698791739,476202.5104821065,-72.03451469952573,4.302485893460826
S_1_104,829255.9260721798,476202.5104821064,-72.03407320238992,4.30248417082732
S_1_105,829304.9822651844,476202.5104821065,-72.03363170543255,4.302482447938284
S_1_106,829354.0384581882,476202.5104821065,-72.03319020865365,4.302480724793715
S_1_107,829403.0946511924,476202.5104821066,-72.03274871205323,4.3024790013936185
S_1_108,829452.1508441975,476202.5104821066,-72.0323072156313,4.302477277737991
S_1_109,829501.2070372016,476202.5104821065,-72.03186571938794,4.302475553826834
S_1_110,829550.2632302054,476202.5104821065,-72.03142422332314,4.30247382966015
S_1_111,829599.3194232101,476202.5104821064,-72.0309827274369,4.302472105237936
S_1_112,829648.375616216,476202.5104821066,-72.0305412317293,4.3024703805602
S_1_113,829697.4318092202,476202.5104821065,-72.03009973620034,4.302468655626929
S_1_114,829746.4880022244,476202.5104821065,-72.02965824085005,4.302466930438136
S_1_115,829795.5441952299,476202.5104821064,-72.02921674567845,4.302465204993816
S_1_116,829844.6003882342,476202.5104821066,-72.02877525068558,4.302463479293974
S_1_117,829893.6565812388,476202.5104821064,-72.02833375587146,4.302461753338601
S_1_118,829942.712774241,476202.5104821065,-72.02789226123613,4.302460027127707
S_1_119,829991.7689672478,476202.5104821065,-72.02745076677958,4.302458300661288
S_1_120,830040.8251602524,476202.5104821066,-72.02700927250186,4.30245657393935
S_1_121,830089.8813532564,476202.5104821065,-72.026567778403,4.302454846961882
S_1_122,830138.9375462611,476202.5104821065,-72.02612628448303,4.302453119728896
S_1_123,830187.9937392655,476202.5104821065,-72.02568479074196,4.302451392240386
S_1_124,830237.0499322708,476202.5104821065,-72.02524329717983,4.302449664496357
S_1_125,830286.1061252744,476202.5104821065,-72.02480180379666,4.302447936496806
S_1_126,830335.1623182795,476202.5104821065,-72.02436031059247,4.302446208241735
S_1_127,830384.2185112829,476202.5104821065,-72.0239188175673,4.302444479731143
S_1_128,830433.2747042866,476202.5104821067,-72.0234773247212,4.302442750965037
S_1_129,830482.330897293,476202.5104821065,-72.0230358320541,4.302441021943404
S_1_130,830531.3870902973,476202.5104821064,-72.02259433956614,4.302439292666256
S_1_131,830580.4432833005,476202.5104821065,-72.0221528472573,4.302437563133592
S_1_132,830629.499476307,476202.5104821066,-72.0217113551276,4.3024358333454105
S_1_133,830678.5556693098,476202.5104821064,-72.02126986317707,4.302434103301709
S_1_134,830727.6118623163,476202.5104821064,-72.02082837140573,4.302432373002494
S_1_135,830776.6680553196,476202.5104821064,-72.02038687981363,4.302430642447764
S_1_136,830825.724248325,476202.5104821065,-72.01994538840077,4.3024289116375165
S_1_137,830874.7804413276,476202.5104821066,-72.01950389716721,4.302427180571758
S_1_138,830923.836634334,476202.5104821064,-72.01906240611294,4.30242544925048
S_1_139,830972.8928273391,476202.5104821066,-72.01862091523799,4.302423717673694
S_1_140,831021.9490203427,476202.5104821065,-72.01817942454242,4.302421985841391
S_1_141,831071.0052133466,476202.5104821066,-72.01773793402623,4.302420253753579
S_1_142,831120.0614063519,476202.5104821065,-72.01729644368945,4.302418521410249
S_1_143,831169.1175993562,476202.5104821065,-72.0168549535321,4.302416788811411
S_1_144,831218.1737923612,476202.5104821065,-72.01641346355422,4.302415055957062
S_1_145,831267.2299853652,476202.5104821064,-72.01597197375582,4.302413322847202
S_1_146,831316.28617837,476202.5104821065,-72.01553048413696,4.302411589481832
S_2_0,824154.0819997049,476497.1383076009,-72.07997970412981,4.305323911774744
S_2_1,824203.1381927105,476497.1383076009,-72.0795381872277,4.305322214410389
S_2_2,824252.1943857146,476497.13830760086,-72.07909667050131,4.3053205167902915
S_2_3,824301.2505787192,476497.1383076009,-72.07865515395066,4.305318818914453
S_2_4,824350.3067717229,476497.13830760086,-72.07821363757577,4.305317120782874
S_2_5,824399.3629647286,476497.13830760075,-72.07777212137665,4.3053154223955525
S_2_6,824448.4191577322,476497.13830760086,-72.07733060535338,4.305313723752494
S_2_7,824497.4753507366,476497.13830760086,-72.07688908950593,4.305312024853695
S_2_8,824546.5315437419,476497.13830760075,-72.07644757383434,4.305310325699155
S_2_9,824595.587736747,476497.13830760075,-72.07600605833865,4.30530862628888
S_2_10,824644.6439297502,476497.1383076009,-72.0755645430189,4.305306926622867
S_2_11,824693.7001227548,476497.13830760086,-72.07512302787508,4.3053052267011145
S_2_12,824742.7563157594,476497.13830760086,-72.07468151290723,4.305303526523625
S_2_13,824791.8125087641,476497.13830760086,-72.07423999811539,4.305301826090401
S_2_14,824840.868701769,476497.13830760104,-72.07379848349956,4.305300125401441
S_2_15,824889.9248947742,476497.13830760086,-72.07335696905979,4.305298424456742
S_2_16,824938.9810877785,476497.1383076009,-72.0729154547961,4.305296723256312
S_2_17,824988.0372807833,476497.13830760086,-72.07247394070852,4.305295021800145
S_2_18,825037.0934737873,476497.13830760086,-72.07203242679708,4.305293320088246
S_2_19,825086.1496667907,476497.1383076009,-72.0715909130618,4.305291618120613
S_2_20,825135.2058597964,476497.13830760075,-72.07114939950269,4.305289915897244
S_2_21,825184.2620528003,476497.13830760075,-72.0707078861198,4.305288213418146
S_2_22,825233.3182458053,476497.1383076009,-72.07026637291314,4.3052865106833185
S_2_23,825282.3744388102,476497.1383076009,-72.06982485988276,4.305284807692757
S_2_24,825331.430631815,476497.13830760075,-72.06938334702865,4.305283104446462
S_2_25,825380.4868248197,476497.1383076009,-72.06894183435087,4.305281400944442
S_2_26,825429.5430178232,476497.13830760086,-72.06850032184944,4.305279697186689
S_2_27,825478.5992108285,476497.1383076009,-72.06805880952437,4.305277993173207
S_2_28,825527.6554038327,476497.13830760086,-72.0676172973757,4.305276288903997
S_2_29,825576.7115968361,476497.13830760075,-72.06717578540348,4.305274584379054
S_2_30,825625.7677898414,476497.13830760086,-72.06673427360766,4.305272879598389
S_2_31,825674.8239828461,476497.1383076009,-72.06629276198835,4.305271174561996
S_2_32,825723.8801758516,476497.1383076009,-72.06585125054552,4.3052694692698745
S_2_33,825772.9363688552,476497.1383076009,-72.06540973927925,4.3052677637220285
S_2_34,825821.99256186,476497.13830760086,-72.06496822818951,4.305266057918454
S_2_35,825871.0487548644,476497.13830760086,-72.06452671727637,4.3052643518591545
S_2_36,825920.1049478687,476497.13830760075,-72.06408520653983,4.30526264554413
S_2_37,825969.1611408745,476497.13830760104,-72.06364369597992,4.305260938973387
S_2_38,826018.2173338777,476497.13830760086,-72.06320218559668,4.305259232146913
S_2_39,826067.2735268809,476497.13830760075,-72.06276067539014,4.305257525064715
S_2_40,826116.329719886,476497.13830760086,-72.0623191653603,4.305255817726801
S_2_41,826165.3859128915,476497.1383076009,-72.06187765550719,4.305254110133162
S_2_42,826214.4421058948,476497.1383076007,-72.06143614583087,4.305252402283797
S_2_43,826263.4982989016,476497.13830760086,-72.06099463633132,4.305250694178717
S_2_44,826312.5544919064,476497.13830760086,-72.0605531270086,4.3052489858179115
S_2_45,826361.6106849106,476497.13830760086,-72.06011161786273,4.30524727720139
S_2_46,826410.6668779145,476497.13830760075,-72.05967010889374,4.305245568329144
S_2_47,826459.7230709194,476497.13830760075,-72.05922860010165,4.305243859201181
S_2_48,826508.7792639241,476497.1383076009,-72.05878709148648,4.305242149817502
S_2_49,826557.8354569275,476497.13830760075,-72.05834558304826,4.3052404401781
S_2_50,826606.8916499338,476497.13830760086,-72.05790407478702,4.305238730282985
S_2_51,826655.9478429374,476497.13830760086,-72.0574625667028,4.30523702013215
S_2_52,826705.0040359413,476497.13830760086,-72.0570210587956,4.305235309725599
S_2_53,826754.0602289471,476497.1383076009,-72.05657955106545,4.305233599063331
S_2_54,826803.1164219518,476497.1383076009,-72.05613804351239,4.305231888145348
S_2_55,826852.1726149544,476497.13830760086,-72.05569653613647,4.30523017697165
S_2_56,826901.2288079606,476497.13830760086,-72.05525502893765,4.305228465542237
S_2_57,826950.2850009649,476497.13830760075,-72.05481352191602,4.305226753857108
S_2_58,826999.3411939701,476497.13830760086,-72.05437201507156,4.305225041916268
S_2_59,827048.3973869735,476497.13830760086,-72.05393050840433,4.305223329719715
S_2_60,827097.4535799769,476497.13830760075,-72.05348900191436,4.3052216172674465
S_2_61,827146.5097729827,476497.13830760104,-72.05304749560163,4.305219904559471
S_2_62,827195.5659659873,476497.13830760086,-72.05260598946622,4.305218191595779
S_2_63,827244.6221589919,476497.13830760086,-72.05216448350812,4.305216478376378
